home,away,liga,data,hora,btts,over 2.5,home_geral,home_casa,home_fora,away_geral,away_casa,away_fora,home_ppj_geral,home_ppj_casa,home_ppj_fora,away_ppj_geral,away_ppj_casa,away_ppj_fora,vitoria_home_geral,vitoria_home_casa,vitoria_home_fora,gols_home_geral,gols_home_casa,gols_home_fora,marcados_home_geral,marcados_home_casa,marcados_home_fora,sofridos_home_geral,sofridos_home_casa,sofridos_home_fora,ambas_marcam_home_geral,ambas_marcam_home_casa,ambas_marcam_home_fora,sem_sofrer_home_geral,sem_sofrer_home_casa,sem_sofrer_home_fora,sem_marcar_home_geral,sem_marcar_home_casa,sem_marcar_home_fora,primeiro_marcar_home_geral,primeiro_marcar_home_casa,primeiro_marcar_home_fora,xg_home_geral,xg_home_casa,xg_home_fora,xga_home_geral,xga_home_casa,xga_home_fora,vitoria_away_geral,vitoria_away_casa,vitoria_away_fora,gols_away_geral,gols_away_casa,gols_away_fora,marcados_away_geral,marcados_away_casa,marcados_away_fora,sofridos_away_geral,sofridos_away_casa,sofridos_away_fora,ambas_marcam_away_geral,ambas_marcam_away_casa,ambas_marcam_away_fora,sem_sofrer_away_geral,sem_sofrer_away_casa,sem_sofrer_away_fora,sem_marcar_away_geral,sem_marcar_away_casa,sem_marcar_away_fora,primeiro_marcar_away_geral,primeiro_marcar_away_casa,primeiro_marcar_away_fora,xg_away_geral,xg_away_casa,xg_away_fora,xga_away_geral,xga_away_casa,xga_away_fora
Åsane,Raufoss,Noruega - First Division,"Sáb, 27 Julho 2024",11:00,63%,61%,D D V D D,D V D V E,D V D D D,D E V D V,D E V V D,D V E E V,0.87,1.29,0.5,1.27,1.25,1.29,20%,29%,13%,3.13,3.29,3,1.27,1.29,1.25,1.87,2,1.75,60%,71%,50%,20%,29%,13%,20%,0%,38%,33%,43%,25%,1.44,1.55,1.33,1.66,1.67,1.65,33%,38%,29%,2.07,1.75,2.43,0.93,0.63,1.29,1.13,1.14,1.14,47%,25%,71%,20%,38%,0%,40%,50%,29%,27%,25%,29%,1.28,1.24,1.34,1.83,1.96,1.66
Aalesund,Egersund,Noruega - First Division,"Sáb, 27 Julho 2024",11:00,63%,61%,D D E D V,D E V D D,D D D E D,D V E E V,D E V D E,V E V D V,0.64,0.63,0.67,1.73,1.29,2.13,14%,13%,17%,3.36,3.75,2.83,1.14,1.38,0.83,2.21,2.38,2,57%,63%,50%,0%,0%,0%,43%,38%,50%,50%,63%,33%,1.31,1.3,1.31,1.89,1.86,1.93,47%,29%,63%,4.07,2.57,5.38,2.27,1.29,3.13,1.8,2.25,2.25,80%,71%,88%,13%,14%,13%,7%,14%,0%,33%,14%,50%,1.83,2.1,1.58,1.64,1.49,1.77
Kongsvinger,Levanger,Noruega - First Division,"Sáb, 27 Julho 2024",11:00,63%,61%,D D D E V,D V V E V,D D E V V,V D V E D,V E E E D,V D D E D,1.67,2,1.38,1.29,1.5,1.13,47%,57%,38%,3.53,4,3.13,1.73,2.14,1.38,1.8,1.86,1.75,53%,71%,38%,20%,14%,25%,27%,14%,38%,47%,43%,50%,1.63,1.76,1.52,1.4,1.24,1.54,29%,33%,25%,3.07,3,3.13,1.79,2.17,1.5,1.29,1.63,1.63,57%,50%,63%,36%,50%,25%,14%,17%,13%,50%,50%,50%,1.51,1.54,1.48,1.44,1.22,1.6
UMECIT,Universitario,Panamá - Campeonato do Panamá,"Sáb, 27 Julho 2024",20:00,52%,44%,D E V E D,D E V E D,D D D V E,V E D V D,V V D D D,E D E V D,1.24,1.44,1,1.12,1.22,1,29%,33%,25%,1.82,1.78,1.88,0.82,0.89,0.75,1,0.89,1.13,47%,44%,50%,41%,44%,38%,35%,33%,38%,35%,44%,25%,1.29,1.27,1.33,1.45,1.65,1.23,24%,33%,13%,2.76,3,2.5,1.24,1.22,1.25,1.53,1.25,1.25,71%,67%,75%,12%,11%,13%,18%,22%,13%,47%,44%,50%,1.26,1.33,1.18,1.49,1.3,1.7
Árabe Unido,Tauro,Panamá - Campeonato do Panamá,"Sáb, 27 Julho 2024",22:15,52%,44%,V D E D D,E D D D E,V D D D D,E V E V V,E V V V E,E V D V E,0.65,0.63,0.67,1.86,2,1.67,12%,13%,11%,2.53,2,3,0.82,0.5,1.11,1.71,1.5,1.89,35%,25%,44%,24%,25%,22%,53%,63%,44%,29%,13%,44%,1.31,1.12,1.47,1.23,1.19,1.28,52%,58%,44%,2,1.75,2.33,1.38,1.25,1.56,0.62,0.78,0.78,38%,33%,44%,52%,58%,44%,29%,33%,22%,52%,58%,44%,1.18,1.01,1.39,1.15,1.08,1.25
Sportivo Ameliano,Tacuary,Paraguai - Campeonato Paraguaio,"Sáb, 27 Julho 2024",17:00,53%,46%,D D D D D,D D D D V,D D E V D,D V D D D,D D D E E,V D D V D,1.05,1.09,1,1,0.58,1.45,27%,36%,18%,2.23,2.45,2,0.77,0.82,0.73,1.45,1.64,1.27,45%,36%,55%,27%,18%,36%,36%,45%,27%,36%,36%,36%,1.38,1.56,1.22,1.36,1.3,1.42,22%,0%,45%,3.04,3,3.09,1.22,1.08,1.36,1.83,1.73,1.73,65%,67%,64%,22%,17%,27%,22%,33%,9%,43%,33%,55%,1.21,1.18,1.24,1.69,1.49,1.9
Sportivo Luqueño,Sol de América,Paraguai - Campeonato Paraguaio,"Sáb, 27 Julho 2024",19:30,53%,46%,E D V V D,D D E D D,E V V V V,D V V D V,D V V D V,V D D D D,1.57,1.09,2,1.13,1.42,0.82,43%,27%,58%,2.04,2.36,1.75,1.09,0.91,1.25,0.96,1.45,0.5,35%,36%,33%,48%,36%,58%,30%,36%,25%,43%,36%,50%,1.41,1.49,1.32,1.44,1.53,1.35,30%,42%,18%,2.91,3.08,2.73,1.13,1.42,0.82,1.78,1.91,1.91,48%,50%,45%,22%,25%,18%,39%,33%,45%,43%,58%,27%,1.55,1.52,1.58,1.52,1.48,1.56
Martín Ledesma,3 de Febrero,Paraguai - 2ª Divisão do Paraguai,"Sáb, 27 Julho 2024",11:00,51%,42%,E D V V E,D V E E D,E V E D V,D V V D E,D V V E D,D E D D D,1.29,1.38,1.22,0.82,1,0.63,29%,38%,22%,2.47,2.63,2.33,1.12,1.25,1,1.35,1.38,1.33,53%,25%,78%,29%,50%,11%,24%,38%,11%,47%,50%,44%,1.18,1.29,1.09,1.62,1.67,1.59,18%,22%,13%,1.88,2.33,1.38,0.65,0.89,0.38,1.24,1,1,47%,67%,25%,18%,11%,25%,47%,22%,75%,29%,33%,25%,1.07,1.26,0.77,1.49,1.46,1.53
Pastoreo,Sportivo San Lorenzo,Paraguai - 2ª Divisão do Paraguai,"Sáb, 27 Julho 2024",11:00,51%,42%,V D D D D,D D D E V,V D D E D,E V E V V,E V E D V,V E V D D,0.88,1.25,0.56,1.71,2.22,1.13,24%,38%,11%,2.53,2.13,2.89,0.94,0.88,1,1.59,1.25,1.89,53%,50%,56%,18%,25%,11%,29%,25%,33%,24%,25%,22%,1.24,1.3,1.17,1.37,1.45,1.3,47%,67%,25%,2.18,2.44,1.88,1.24,1.56,0.88,0.94,1,1,47%,56%,38%,41%,44%,38%,29%,11%,50%,41%,56%,25%,1.32,1.53,1.05,1.28,1.42,1.1
Sporting Cristal,Cienciano,Peru - Campeonato Peruano,"Sáb, 27 Julho 2024",15:00,46%,51%,V D V V D,V V V V V,D V D D V,D V E E V,D E E D E,V E V D V,2.26,2.67,1.9,1.53,1.4,1.67,74%,89%,60%,3.79,4,3.6,2.58,3.22,2,1.21,0.78,1.6,68%,56%,80%,32%,44%,20%,0%,0%,0%,79%,78%,80%,1.56,1.78,1.35,1.48,1.13,1.79,37%,30%,44%,2.32,2.4,2.22,1.16,1.2,1.11,1.16,1.11,1.11,63%,60%,67%,16%,20%,11%,26%,30%,22%,37%,40%,33%,1.32,1.53,1.09,1.55,1.42,1.68
ADT,Santa Rosa PNP,Peru - Campeonato Peruano,"Sáb, 27 Julho 2024",17:15,46%,51%,V V D V E,V V V V E,V D E V D,V V D V E,V V V V E,V D E E D,1.79,2.56,1.1,1.42,2.2,0.56,53%,78%,30%,3.05,2.67,3.4,1.74,2.11,1.4,1.32,0.56,2,53%,44%,60%,37%,56%,20%,11%,0%,20%,63%,78%,50%,1.63,1.94,1.32,1.21,1.01,1.41,42%,70%,11%,2.95,2.7,3.22,1.53,2.1,0.89,1.42,2.33,2.33,47%,30%,67%,32%,60%,0%,21%,10%,33%,63%,80%,44%,1.32,1.59,1.02,1.44,1.21,1.69
Stal Mielec,GKS Katowice,Polônia - Campeonato Polonês,"Sáb, 27 Julho 2024",09:45,44%,22%,E,E,,D,D,,1,1,0,0,0,0,0%,0%,0%,2,2,0,1,1,0,1,1,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,100%,100%,0%,0.41,1.41,0,0.51,1.51,0,0%,0%,0%,3,3,0,1,1,0,2,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1.03,2.03,0,0.31,1.31,0
Radomiak Radom,Jagiellonia Białystok,Polônia - Campeonato Polonês,"Sáb, 27 Julho 2024",12:30,44%,22%,V,,V,V,V,,3,0,3,3,3,0,100%,0%,100%,3,0,3,2,0,2,1,0,1,100%,0%,100%,0%,0%,0%,0%,0%,0%,100%,0%,100%,0.31,0,1.31,1.03,0,2.03,100%,100%,0%,2,2,0,2,2,0,0,0,0,0%,0%,0%,100%,100%,0%,0%,0%,0%,100%,100%,0%,1.07,2.07,0,-0.15,0.85,0
Widzew Łódź,Lech Poznań,Polônia - Campeonato Polonês,"Sáb, 27 Julho 2024",15:15,44%,22%,E,,E,V,V,,1,0,1,3,3,0,0%,0%,0%,2,0,2,1,0,1,1,0,1,100%,0%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.51,0,1.51,0.41,0,1.41,100%,100%,0%,2,2,0,2,2,0,0,0,0,0%,0%,0%,100%,100%,0%,0%,0%,0%,100%,100%,0%,0.69,1.69,0,-0.01,0.99,0
Chrobry Głogów,Nieciecza,Polônia - 2ª Divisão da Polônia,"Sáb, 27 Julho 2024",09:30,38%,38%,V,,V,V,V,,3,0,3,3,3,0,100%,0%,100%,3,0,3,2,0,2,1,0,1,100%,0%,100%,0%,0%,0%,0%,0%,0%,100%,0%,100%,0.13,0,1.13,0.97,0,1.97,100%,100%,0%,3,3,0,3,3,0,0,0,0,0%,0%,0%,100%,100%,0%,0%,0%,0%,100%,100%,0%,0.74,1.74,0,-0.19,0.81,0
Górnik Łęczna,Stal Rzeszów,Polônia - 2ª Divisão da Polônia,"Sáb, 27 Julho 2024",12:00,38%,38%,V,,V,V,V,,3,0,3,3,3,0,100%,0%,100%,1,0,1,1,0,1,0,0,0,0%,0%,0%,100%,0%,100%,0%,0%,0%,100%,0%,100%,0.1,0,1.1,0.5,0,1.5,100%,100%,0%,1,1,0,1,1,0,0,0,0,0%,0%,0%,100%,100%,0%,0%,0%,0%,100%,100%,0%,0.75,1.75,0,1.17,2.17,0
Warta Poznań,Wisła Płock,Polônia - 2ª Divisão da Polônia,"Sáb, 27 Julho 2024",14:35,38%,38%,D,,D,E,E,,0,0,0,1,1,0,0%,0%,0%,3,0,3,0,0,0,3,0,3,0%,0%,0%,0%,0%,0%,100%,0%,100%,0%,0%,0%,-0.19,0,0.81,0.74,0,1.74,0%,0%,0%,2,2,0,1,1,0,1,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.67,1.67,0,-0.09,0.91,0
Dukla Praha,Bohemians 1905,República Tcheca - Campeonato Tcheco,"Sáb, 27 Julho 2024",09:30,50%,50%,D,D,,V,V,,0,0,0,3,3,0,0%,0%,0%,4,4,0,1,1,0,3,3,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,-0.02,0.98,0,0.43,1.43,0,100%,100%,0%,3,3,0,2,2,0,1,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,100%,100%,0%,0.73,1.73,0,0.71,1.71,0
FK Teplice,Sparta Praga,República Tcheca - Campeonato Tcheco,"Sáb, 27 Julho 2024",12:00,50%,50%,D,,D,V,V,,0,0,0,3,3,0,0%,0%,0%,1,0,1,0,0,0,1,0,1,0%,0%,0%,0%,0%,0%,100%,0%,100%,0%,0%,0%,0.21,0,1.21,0.19,0,1.19,100%,100%,0%,3,3,0,2,2,0,1,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.9,1.9,0,0.03,1.03,0
Pardubice,MFK Karvina,República Tcheca - Campeonato Tcheco,"Sáb, 27 Julho 2024",12:00,50%,50%,D,,D,D,D,,0,0,0,0,0,0,0%,0%,0%,3,0,3,1,0,1,2,0,2,100%,0%,100%,0%,0%,0%,0%,0%,0%,100%,0%,100%,0.03,0,1.03,0.9,0,1.9,0%,0%,0%,4,4,0,1,1,0,3,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,100%,100%,0%,0.93,1.93,0,0.97,1.97,0
Slavia Praga,České Budějovice,República Tcheca - Campeonato Tcheco,"Sáb, 27 Julho 2024",15:00,50%,50%,E,,E,D,D,,1,0,1,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,100%,0%,100%,100%,0%,100%,0%,0%,0%,0.65,0,1.65,0,0,1,0%,0%,0%,2,2,0,0,0,0,2,0,0,0%,0%,0%,0%,0%,0%,100%,100%,0%,0%,0%,0%,0.33,1.33,0,1.08,2.08,0
Sigma Olomouc II,Prostějov,República Tcheca - 2ª Divisão da República Tcheca,"Sáb, 27 Julho 2024",05:15,50%,50%,D,,D,E,,E,0,0,0,1,0,1,0%,0%,0%,3,0,3,0,0,0,3,0,3,0%,0%,0%,0%,0%,0%,100%,0%,100%,0%,0%,0%,0.12,0,1.12,0.78,0,1.78,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,100%,0%,100%,100%,0%,100%,0%,0%,0%,0.05,0,1.05,0.38,0,1.38
CSM Iaşi,SCM Gloria Buzău,Romênia - Campeonato Romeno,"Sáb, 27 Julho 2024",13:00,63%,50%,V D,V,D,D E,D,E,1.5,3,0,0.5,0,1,50%,100%,0%,1,1,1,0.5,1,0,0.5,0,1,0%,0%,0%,50%,100%,0%,50%,0%,100%,50%,100%,0%,1.64,1.45,1.82,1.28,0.77,1.79,0%,0%,0%,1.5,3,0,0.5,1,0,1,0,0,50%,100%,0%,50%,0%,100%,50%,0%,100%,0%,0%,0%,1.2,1.67,0.71,1.35,1.75,0.95
Sepsi,Dinamo Bucureşti,Romênia - Campeonato Romeno,"Sáb, 27 Julho 2024",16:00,63%,50%,V V,V,V,V D,V,D,3,3,3,1.5,3,0,100%,100%,100%,2,1,3,1.5,1,2,0.5,0,1,50%,0%,100%,50%,100%,0%,0%,0%,0%,100%,100%,100%,1.77,1.79,1.75,1.75,1.82,1.67,50%,100%,0%,5,5,5,3,4,2,2,3,3,100%,100%,100%,0%,0%,0%,0%,0%,0%,100%,100%,100%,0.93,1,0.85,1.33,0.65,2
Olimpiyets,CSKA Moscou,Rússia - Campeonato Russo,"Sáb, 27 Julho 2024",09:00,63%,50%,D,D,,E,,E,0,0,0,1,0,1,0%,0%,0%,6,6,0,2,2,0,4,4,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,100%,100%,0%,0.51,1.51,0,0.32,1.32,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,100%,0%,100%,100%,0%,100%,0%,0%,0%,-0.47,0,0.53,0.36,0,1.36
Rubin Kazan,Zenit,Rússia - Campeonato Russo,"Sáb, 27 Julho 2024",11:30,63%,50%,V,,V,V,,V,3,0,3,3,0,3,100%,0%,100%,6,0,6,4,0,4,2,0,2,100%,0%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.32,0,1.32,0.51,0,1.51,100%,0%,100%,4,0,4,4,0,4,0,0,0,0%,0%,0%,100%,0%,100%,0%,0%,0%,100%,0%,100%,0.37,0,1.37,0.52,0,1.52
Dinamo Moscou,Lokomotiv Moskva,Rússia - Campeonato Russo,"Sáb, 27 Julho 2024",11:30,63%,50%,V,V,,V,V,,3,3,0,3,3,0,100%,100%,0%,4,4,0,3,3,0,1,1,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,100%,100%,0%,0.53,1.53,0,0.32,1.32,0,100%,100%,0%,5,5,0,3,3,0,2,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,100%,100%,0%,1.18,2.18,0,0.41,1.41,0
Fakel,Akron,Rússia - Campeonato Russo,"Sáb, 27 Julho 2024",14:00,63%,50%,D,,D,D,,D,0,0,0,0,0,0,0%,0%,0%,4,0,4,1,0,1,3,0,3,100%,0%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.32,0,1.32,0.53,0,1.53,0%,0%,0%,5,0,5,2,0,2,3,3,3,100%,0%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.41,0,1.41,1.18,0,2.18
Yenisey,Torpedo Moskva,Rússia - 2ª Divisão da Rússia,"Sáb, 27 Julho 2024",08:00,42%,32%,D V,V,D,E V,V,E,1.5,3,0,2,3,1,50%,100%,0%,2,3,1,1,2,0,1,1,1,50%,100%,0%,0%,0%,0%,50%,0%,100%,50%,100%,0%,1.34,1.29,1.38,0.96,1.26,0.65,50%,100%,0%,3,4,2,2.5,4,1,0.5,1,1,50%,0%,100%,50%,100%,0%,0%,0%,0%,100%,100%,100%,1.33,1.16,1.5,1.1,0.98,1.22
Sokol Saratov,KAMAZ,Rússia - 2ª Divisão da Rússia,"Sáb, 27 Julho 2024",12:00,39%,33%,V E,V,E,D D,,D D,2,3,1,0,0,0,50%,100%,0%,1.5,1,2,1,1,1,0.5,0,1,50%,0%,100%,50%,100%,0%,0%,0%,0%,100%,100%,100%,0.72,0.65,0.78,1.45,1.38,1.52,0%,0%,0%,2,0,2,0.5,0,0.5,1.5,1.5,1.5,50%,0%,50%,0%,0%,0%,50%,0%,50%,0%,0%,0%,0.56,0,1.06,0.64,0,1.14
FK Chernomorets Novorossiysk,Ural,Rússia - 2ª Divisão da Rússia,"Sáb, 27 Julho 2024",13:30,39%,33%,D D,D,D,V V,V V,,0,0,0,3,3,0,0%,0%,0%,2,3,1,0.5,1,0,1.5,2,1,50%,100%,0%,0%,0%,0%,50%,0%,100%,0%,0%,0%,1.11,1.67,0.54,1.27,1.29,1.24,100%,100%,0%,2.5,2.5,0,2,2,0,0.5,0,0,50%,50%,0%,50%,50%,0%,0%,0%,0%,50%,50%,0%,0.34,0.84,0,0.28,0.78,0
Železničar Pančevo,Napredak,Sérvia - Campeonato Sérvio,"Sáb, 27 Julho 2024",15:00,50%,63%,V,,V,D,D,,3,0,3,0,0,0,100%,0%,100%,5,0,5,3,0,3,2,0,2,100%,0%,100%,0%,0%,0%,0%,0%,0%,100%,0%,100%,0.25,0,1.25,0.76,0,1.76,0%,0%,0%,1,1,0,0,0,0,1,0,0,0%,0%,0%,0%,0%,0%,100%,100%,0%,0%,0%,0%,0.02,1.02,0,0.67,1.67,0
Jedinstvo Ub,Partizan,Sérvia - Campeonato Sérvio,"Sáb, 27 Julho 2024",15:00,50%,63%,D,,D,V,,V,0,0,0,3,0,3,0%,0%,0%,4,0,4,0,0,0,4,0,4,0%,0%,0%,0%,0%,0%,100%,0%,100%,0%,0%,0%,-0.48,0,0.52,1.33,0,2.33,100%,0%,100%,1,0,1,1,0,1,0,0,0,0%,0%,0%,100%,0%,100%,0%,0%,0%,100%,0%,100%,0.67,0,1.67,0.02,0,1.02
Estrela Vermelha,Mladost Lučani,Sérvia - Campeonato Sérvio,"Sáb, 27 Julho 2024",15:00,50%,63%,V,V,,D,D,,3,3,0,0,0,0,100%,100%,0%,4,4,0,4,4,0,0,0,0,0%,0%,0%,100%,100%,0%,0%,0%,0%,100%,100%,0%,1.33,2.33,0,-0.48,0.52,0,0%,0%,0%,3,3,0,1,1,0,2,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,100%,100%,0%,-0.13,0.87,0,0.49,1.49,0
Norrköping,Kalmar,Suécia - Campeonato Sueco,"Sáb, 27 Julho 2024",10:00,53%,63%,V D D D D,V D D D V,D D D E D,V D V D D,V D D E V,V D V D D,0.93,1.29,0.63,1.07,0.88,1.29,27%,43%,13%,3.67,3.57,3.75,1.2,1.29,1.13,2.47,2.29,2.63,73%,57%,88%,13%,29%,0%,13%,14%,13%,33%,29%,38%,1.24,1.32,1.18,1.67,1.51,1.82,33%,25%,43%,3.47,3.25,3.71,1.4,1.38,1.43,2.07,2.29,2.29,67%,63%,71%,7%,0%,14%,27%,38%,14%,40%,25%,57%,1.19,1.24,1.14,1.63,1.59,1.68
IFK Göteborg,Brommapojkarna,Suécia - Campeonato Sueco,"Sáb, 27 Julho 2024",12:30,53%,63%,E V D V D,E V V D D,V D D E D,D V D E E,D E V D D,V D E E E,1.2,1.14,1.25,1.2,0.86,1.5,33%,29%,38%,2.47,2.14,2.75,1,0.71,1.25,1.47,1.43,1.5,40%,43%,38%,33%,29%,38%,27%,29%,25%,47%,43%,50%,1.46,1.17,1.72,1.49,1.5,1.47,27%,14%,38%,3.07,3.29,2.88,1.33,1,1.63,1.73,1.25,1.25,53%,57%,50%,20%,0%,38%,27%,43%,13%,40%,43%,38%,1.52,1.46,1.58,1.57,1.77,1.39
Malmö FF,Sirius,Suécia - Campeonato Sueco,"Sáb, 27 Julho 2024",12:30,53%,63%,V D V E V,V V V V V,V D E E V,D V D V D,D V V E E,D D V D E,2.38,3,1.89,1.2,1.38,1,75%,100%,56%,3.69,3.29,4,2.75,3,2.56,0.94,0.29,1.44,50%,29%,67%,50%,71%,33%,0%,0%,0%,75%,86%,67%,1.99,2.24,1.79,1,0.79,1.15,33%,38%,29%,3.27,3.5,3,1.6,2,1.14,1.67,1.86,1.86,53%,50%,57%,13%,25%,0%,40%,38%,43%,47%,63%,29%,1.42,1.6,1.21,1.6,1.68,1.5
Halmstad,Värnamo,Suécia - Campeonato Sueco,"Sáb, 27 Julho 2024",15:00,53%,63%,D D D V D,D V V D V,D D D D D,E D V D V,E V D D E,D V V V D,1.2,1.71,0.75,1.2,0.63,1.86,40%,57%,25%,3.07,2.86,3.25,1.27,1.71,0.88,1.8,1.14,2.38,40%,43%,38%,27%,43%,13%,33%,14%,50%,40%,57%,25%,0.99,0.99,0.99,1.84,1.86,1.83,33%,13%,57%,2.73,3,2.43,1.27,1,1.57,1.47,0.86,0.86,47%,63%,29%,27%,13%,43%,27%,25%,29%,40%,25%,57%,1.29,1.28,1.31,1.49,1.42,1.57
Utsikten,Sandviken,Suécia - 2ª Divisão da Suécia,"Sáb, 27 Julho 2024",08:00,55%,47%,V D D D D,D D V E V,V D D V E,D D V V V,D V V V D,D V V E E,1.47,1.57,1.38,1.6,2.14,1.13,40%,43%,38%,2.27,2.14,2.38,1.2,1.29,1.13,1.07,0.86,1.25,53%,43%,63%,27%,43%,13%,27%,29%,25%,47%,57%,38%,1.4,1.51,1.32,1.58,1.53,1.61,47%,71%,25%,2.67,2.57,2.75,1.4,1.71,1.13,1.27,1.63,1.63,47%,57%,38%,33%,29%,38%,27%,14%,38%,53%,71%,38%,1.42,1.42,1.43,1.44,1.4,1.47
Degerfors,Skövde AIK,Suécia - 2ª Divisão da Suécia,"Sáb, 27 Julho 2024",10:00,55%,47%,D V E V V,V V E V D,D E V V D,V D D D E,V D D D V,D E V D D,1.73,2.29,1.25,1.2,1.38,1,47%,71%,25%,2.93,3.57,2.38,1.8,2.43,1.25,1.13,1.14,1.13,80%,86%,75%,20%,14%,25%,0%,0%,0%,53%,57%,50%,1.54,1.88,1.29,1.38,1.55,1.25,33%,38%,29%,1.93,1.25,2.71,0.67,0.5,0.86,1.27,1.86,1.86,27%,13%,43%,47%,63%,29%,40%,50%,29%,47%,50%,43%,1.02,0.9,1.16,1.87,1.91,1.83
Östersunds FK,Varberg,Suécia - 2ª Divisão da Suécia,"Sáb, 27 Julho 2024",10:00,55%,47%,V D V E D,V V D V E,D E V D D,E D V V E,E V E V D,D V E D E,1.27,2,0.63,1.07,1.38,0.71,33%,57%,13%,2.47,2.57,2.38,1.13,1.43,0.88,1.33,1.14,1.5,53%,57%,50%,20%,29%,13%,33%,14%,50%,47%,71%,25%,1.58,1.59,1.58,1.38,1.22,1.51,27%,38%,14%,2.73,3.25,2.14,1.2,1.63,0.71,1.53,1.43,1.43,67%,75%,57%,13%,13%,14%,20%,13%,29%,33%,38%,29%,1.28,1.09,1.53,1.58,1.41,1.8
Sion,Lausanne Sport,Suíça - Campeonato Suíço,"Sáb, 27 Julho 2024",13:00,71%,71%,V,,V,V,V,,3,0,3,3,3,0,100%,0%,100%,3,0,3,2,0,2,1,0,1,100%,0%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.4,0,1.4,0.85,0,1.85,100%,100%,0%,5,5,0,3,3,0,2,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,100%,100%,0%,0.45,1.45,0,0.34,1.34,0
Grasshopper,Luzern,Suíça - Campeonato Suíço,"Sáb, 27 Julho 2024",13:00,71%,71%,D,,D,D,D,,0,0,0,0,0,0,0%,0%,0%,3,0,3,1,0,1,2,0,2,100%,0%,100%,0%,0%,0%,0%,0%,0%,100%,0%,100%,0.06,0,1.06,1.11,0,2.11,0%,0%,0%,3,3,0,1,1,0,2,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.15,1.15,0,0.31,1.31,0
Basel,Lugano,Suíça - Campeonato Suíço,"Sáb, 27 Julho 2024",15:30,71%,71%,D,,D,V,V,,0,0,0,3,3,0,0%,0%,0%,5,0,5,2,0,2,3,0,3,100%,0%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.34,0,1.34,0.45,0,1.45,100%,100%,0%,3,3,0,2,2,0,1,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1.11,2.11,0,0.06,1.06,0
Miramar Misiones,Cerro Largo,Uruguai - Campeonato Uruguaio,"Sáb, 27 Julho 2024",10:00,54%,48%,D D D V V,D V V E D,D D V V D,D V V D V,D V D E V,V V V D D,0.95,0.9,1,1.48,1.22,1.67,24%,20%,27%,3,3.3,2.73,1.19,1.5,0.91,1.81,1.8,1.82,67%,70%,64%,19%,30%,9%,19%,10%,27%,57%,50%,64%,1.15,1.28,1.05,1.37,1.17,1.54,43%,33%,50%,2.14,2.11,2.17,1.05,0.89,1.17,1.1,1,1,38%,22%,50%,38%,44%,33%,29%,44%,17%,43%,44%,42%,1.29,1.42,1.19,1.29,1.19,1.37
Fénix,Progreso,Uruguai - Campeonato Uruguaio,"Sáb, 27 Julho 2024",12:30,54%,48%,D D V V V,D V V D V,D V D V V,D D V D E,D V D V D,D E D D D,1.05,0.91,1.2,1.48,1.91,1,29%,27%,30%,2.14,2.27,2,0.95,0.91,1,1.19,1.36,1,48%,55%,40%,29%,27%,30%,38%,27%,50%,43%,36%,50%,1.3,1.38,1.22,1.46,1.52,1.39,43%,64%,20%,3.19,3.27,3.1,1.52,1.73,1.3,1.67,1.8,1.8,62%,55%,70%,14%,18%,10%,29%,27%,30%,38%,27%,50%,1.44,1.52,1.33,1.54,1.67,1.37
